Count,x,y,z,w,phi,theta,mocap_psi,psi
1426,-0.00182516686618328,-0.788758218288422,-0.0751683488488197,0.610087692737579,2.6970873109218,-1.29680136245792,2.80705783153773,2.80705783153773
1427,-0.00366054708138108,-0.784047544002533,-0.0754283592104912,0.616089761257172,2.68135168769743,-1.31176895100464,2.79420483371892,2.79420483371892
1428,-0.00546725373715162,-0.77912700176239,-0.0763380602002144,0.622176706790924,2.65913919693601,-1.32664959565917,2.77576284161703,2.77576284161703
1429,-0.00734968204051256,-0.77408754825592,-0.0769943743944168,0.628336191177368,2.63576674903618,-1.34185040469847,2.75590531046382,2.75590531046382
1430,-0.00962140411138535,-0.76883989572525,-0.0781099498271942,0.634579658508301,2.60745222850555,-1.3572405886426,2.73231487761862,2.73231487761862
1431,-0.0117094712331891,-0.763528764247894,-0.0789621919393539,0.640821158885956,2.57575476514549,-1.372582725753,2.70470551156052,2.70470551156052
1432,-0.0164830200374126,-0.752550363540649,-0.0812481492757797,0.653295516967773,2.49404645355675,-1.40299256234884,2.63285852410152,2.63285852410152
1433,-0.019000006839633,-0.746765434741974,-0.0825327932834625,0.65967333316803,2.43928151874419,-1.41819208915861,2.58341430170631,2.58341430170631
1434,-0.0217756722122431,-0.740865528583527,-0.0837725028395653,0.66605281829834,2.37471814995118,-1.43327949742955,2.5244792622826,2.5244792622826
1435,-0.0247917491942644,-0.734719812870026,-0.0855792239308357,0.672494173049927,2.28961308760953,-1.44769709952804,2.44615713256933,2.44615713256933
1436,-0.0429208651185036,-0.695597410202026,-0.0971486493945122,0.710538029670715,1.20266493356549,-1.49122819108037,1.40123607671648,1.40123607671648
1437,-0.0460045784711838,-0.689010977745056,-0.099065899848938,0.716472923755646,0.990353384666005,-1.48627664988545,1.19605984698019,1.19605984698019
1438,-0.0485749579966068,-0.682553827762604,-0.100855156779289,0.722211182117462,0.815867865312078,-1.47796294249396,1.02781832025085,1.02781832025085
1439,-0.0480383969843388,-0.676393985748291,-0.10102317482233,0.727995812892914,0.692876574332189,-1.46615284571309,0.904364249822372,0.904364249822372
1440,-0.0542410276830196,-0.669802725315094,-0.104647114872932,0.733124375343323,0.559542802082147,-1.45627499399134,0.785091214030024,0.785091214030024
1441,-0.0567138195037842,-0.663426339626312,-0.106360539793968,0.738469064235687,0.468668627238701,-1.44346090326626,0.70027611569748,0.70027611569748
1442,-0.0599163472652435,-0.657339572906494,-0.108153268694878,0.743382573127747,0.39153878133048,-1.43118244210059,0.63037264620701,0.63037264620701
1443,-0.0614673420786858,-0.651374399662018,-0.109148286283016,0.748344779014587,0.335696250728609,-1.41782887209878,0.578285037569827,0.578285037569827
1444,-0.0618310086429119,-0.645562887191772,-0.109524287283421,0.753279447555542,0.294931574464454,-1.40400470289653,0.538712910314912,0.538712910314912
1445,-0.0607290752232075,-0.639238297939301,-0.111401923000813,0.758469581604004,0.279332116581899,-1.38732428350321,0.52440281630909,0.52440281630909
1446,-0.0613274462521076,-0.633344829082489,-0.113672122359276,0.76301509141922,0.258995160184875,-1.37271350052725,0.508346197589669,0.508346197589669
1447,-0.0649966448545456,-0.627932667732239,-0.113825120031834,0.767150461673737,0.209844117311491,-1.36177367552461,0.464813803059935,0.464813803059935
1448,-0.0673956498503685,-0.622056365013123,-0.116097703576088,0.771378636360168,0.184344442019994,-1.34821541630184,0.446206125964649,0.446206125964649
1449,-0.0675093606114388,-0.616564154624939,-0.116627797484398,0.775686204433441,0.167909161855072,-1.33473876832968,0.430900113991351,0.430900113991351
1450,-0.0698761865496635,-0.61113703250885,-0.116728991270065,0.779745578765869,0.137674231889262,-1.32267691134995,0.404407742371514,0.404407742371514
1451,-0.0719565898180008,-0.605884552001953,-0.116209633648396,0.783722758293152,0.109294447584979,-1.31089459585131,0.378476472568816,0.378476472568816
1452,-0.0728533640503883,-0.600620627403259,-0.11522676050663,0.787826180458069,0.0879548110350998,-1.29851013096847,0.357237329078475,0.357237329078475
1453,-0.0734165981411934,-0.595108926296234,-0.114878468215466,0.791996419429779,0.0726319065934725,-1.28527955138164,0.342476018828216,0.342476018828216
1454,-0.074276939034462,-0.589690983295441,-0.114280603826046,0.796044945716858,0.0562445198994505,-1.27242917435362,0.326724018249784,0.326724018249784
1455,-0.0752118974924088,-0.583907425403595,-0.11383793503046,0.800272703170776,0.0409222270767265,-1.25870693556784,0.312400357645626,0.312400357645626
1456,-0.0759727954864502,-0.578192114830017,-0.113184340298176,0.804432272911072,0.0270523692834859,-1.24510792737447,0.298984591316712,0.298984591316712
1457,-0.0769869834184647,-0.572402238845825,-0.112295866012573,0.808590412139893,0.01218159840237,-1.23143792830719,0.284609882343011,0.284609882343011
1458,-0.0793738067150116,-0.560148417949677,-0.111270546913147,0.817038834095001,-0.0140234879927725,-1.20263292450695,0.2610885535914,0.2610885535914
1459,-0.080465242266655,-0.553813636302948,-0.110385909676552,0.821359097957611,-0.0265313385276277,-1.18773340478322,0.249273726930335,0.249273726930335
1460,-0.0808872580528259,-0.54748147726059,-0.109333910048008,0.825692057609558,-0.035756125877729,-1.17267165338275,0.23954517433059,0.23954517433059
1461,-0.0820222795009613,-0.540915012359619,-0.108404763042927,0.830019116401672,-0.0470160559466902,-1.15730306762411,0.229023935990185,0.229023935990185
1462,-0.0841870307922363,-0.533827781677246,-0.108120940625668,0.834416151046753,-0.0601803422531071,-1.14105559591317,0.219092157922973,0.219092157922973
1463,-0.0855212509632111,-0.526798188686371,-0.107281729578972,0.838844656944275,-0.0706321360211725,-1.12473541049011,0.209876191852264,0.209876191852264
1464,-0.0867938026785851,-0.519691586494446,-0.106708735227585,0.84320867061615,-0.0795558678045366,-1.10829694691729,0.202515895360168,0.202515895360168
1465,-0.0884101018309593,-0.512748539447784,-0.10577467828989,0.847398698329926,-0.089966924162556,-1.09234232098581,0.193651424264256,0.193651424264256
1466,-0.0899648293852806,-0.505565822124481,-0.105063132941723,0.851628601551056,-0.0991211754864069,-1.07588871809955,0.186323473139447,0.186323473139447
1467,-0.0901275053620338,-0.498421788215637,-0.104006014764309,0.855941355228424,-0.10357017714469,-1.05924709133133,0.181168976078531,0.181168976078531
1468,-0.091493271291256,-0.47760334610939,-0.100510559976101,0.867998719215393,-0.118639427309234,-1.01127666086281,0.164826888607569,0.164826888607569
1469,-0.0914815738797188,-0.470664352178574,-0.0991758778691292,0.87193489074707,-0.121890552618387,-0.995300904872649,0.160235561567675,0.160235561567675
1470,-0.0915068313479424,-0.463982552289963,-0.09772028028965,0.875669777393341,-0.125231095671423,-0.979959916283456,0.155414093075579,0.155414093075579
1471,-0.0914521962404251,-0.457330405712128,-0.0964442938566208,0.879308819770813,-0.127829023947071,-0.964754879563608,0.151488360923759,0.151488360923759
1472,-0.0907440409064293,-0.450447559356689,-0.09488345682621,0.883096635341644,-0.128742555911097,-0.948938596898287,0.147877184183112,0.147877184183112
1473,-0.0907460749149323,-0.443867146968842,-0.0933266207575798,0.886587500572205,-0.131651688827159,-0.933978475617961,0.143309235615967,0.143309235615967
1474,-0.0901332199573517,-0.437225729227066,-0.0914991125464439,0.890133440494537,-0.132976945179891,-0.918797806548177,0.139008586567743,0.139008586567743
1475,-0.0897043347358704,-0.430644452571869,-0.0892999842762947,0.893601655960083,-0.135233518230713,-0.903779116586778,0.133486702957949,0.133486702957949
1476,-0.0890034958720207,-0.424040406942368,-0.0874364823102951,0.897007763385773,-0.136087958190732,-0.888773856537816,0.129461674973849,0.129461674973849
1477,-0.0884773656725884,-0.409568876028061,-0.0857128575444222,0.90392392873764,-0.137438801393892,-0.856577950764705,0.126254615873058,0.126254615873058
1478,-0.0882490128278732,-0.402545392513275,-0.0839469432830811,0.907260835170746,-0.139240643824344,-0.840900416415772,0.122193551551322,0.122193551551322
1479,-0.0881146490573883,-0.395434319972992,-0.0821797698736191,0.910556972026825,-0.1411839658562,-0.825096754607789,0.118142398641081,0.118142398641081
1480,-0.0891451686620712,-0.387876957654953,-0.0809285566210747,0.913813591003418,-0.145541628324342,-0.808602906791307,0.11429853501193,0.11429853501193
1481,-0.0897500962018967,-0.380309134721756,-0.0794965922832489,0.917055249214172,-0.148822428540856,-0.792055492031584,0.110620915190495,0.110620915190495
1482,-0.0903759226202965,-0.372519880533218,-0.0783127844333649,0.920287013053894,-0.151768304970203,-0.775125365267561,0.107730655065686,0.107730655065686
1483,-0.0910335406661034,-0.364875704050064,-0.0766250118613243,0.923421561717987,-0.155203109805255,-0.758480095820176,0.103621547485034,0.103621547485034
1484,-0.0968268141150475,-0.311143487691879,-0.0639432892203331,0.943252682685852,-0.179445459782171,-0.64269718511331,0.0754953535807588,0.0754953535807588
1485,-0.09726282954216,-0.303348958492279,-0.0623754933476448,0.945848107337952,-0.181349979215671,-0.626086099841379,0.0728576670054649,0.0728576670054649
1486,-0.0978608727455139,-0.295474171638489,-0.0612229220569134,0.948351263999939,-0.183267070208716,-0.609441023595664,0.0711492960871544,0.0711492960871544
1487,-0.0982203334569931,-0.287795662879944,-0.0600116476416588,0.950749814510345,-0.184638250122112,-0.59321783850389,0.0694976654589538,0.0694976654589538
1488,-0.098628468811512,-0.280102074146271,-0.059065967798233,0.953061699867249,-0.185908873448337,-0.577057425257394,0.0684664114279834,0.0684664114279834
1489,-0.0992699339985848,-0.264662861824036,-0.0576459392905235,0.957484245300293,-0.187701823974781,-0.544822169258958,0.0676881421855274,0.0676881421855274
1490,-0.0997514128684998,-0.241936251521111,-0.0555283203721046,0.963552355766296,-0.189312070176106,-0.497596097293564,0.0668983534711267,0.0668983534711267
1491,-0.0995646268129349,-0.234139010310173,-0.0553588420152664,0.965505659580231,-0.18879958444225,-0.481544578480295,0.0680610468404045,0.0680610468404045
1492,-0.099466547369957,-0.218289867043495,-0.0554857552051544,0.969214797019959,-0.188254535139736,-0.449124991491686,0.0712505459277075,0.0712505459277075
1493,-0.0996957644820213,-0.210569977760315,-0.0557458959519863,0.970882892608643,-0.188557578599768,-0.433437355194208,0.0730761393254286,0.0730761393254286
1494,-0.0999702662229538,-0.202317237854004,-0.0566077567636967,0.972558200359345,-0.188729256079998,-0.416813333282663,0.0762533229760333,0.0762533229760333
1495,-0.101094737648964,-0.186904385685921,-0.0574750676751137,0.975470721721649,-0.190840702356475,-0.385756767958252,0.0803230177655662,0.0803230177655662
1496,-0.101770713925362,-0.179297432303429,-0.057556189596653,0.976822674274445,-0.192332048791205,-0.370411042600958,0.0815661275089389,0.0815661275089389
1497,-0.103412978351116,-0.164228513836861,-0.0577527806162834,0.97928512096405,-0.195979247114098,-0.340117496945621,0.084054452364867,0.084054452364867
1498,-0.104174017906189,-0.156765937805176,-0.0576516762375832,0.980432868003845,-0.197775032592632,-0.325105260716392,0.0849309633125266,0.0849309633125266
1499,-0.104926317930222,-0.149263069033623,-0.0576168447732925,0.98152506351471,-0.199548671775999,-0.310045417247477,0.0859819941142586,0.0859819941142586
1500,-0.105926096439362,-0.141826152801514,-0.0575472377240658,0.982524037361145,-0.201864578846764,-0.29515345135268,0.0868992328981438,0.0868992328981438
1501,-0.107253015041351,-0.13398090004921,-0.0578743331134319,0.983461439609528,-0.204773596457665,-0.279572227044467,0.0886480884281372,0.0886480884281372
1502,-0.108194522559643,-0.126623034477234,-0.0579027831554413,0.984331130981445,-0.206977388140402,-0.264894582580196,0.0898414469978942,0.0898414469978942
1503,-0.108627036213875,-0.119216747581959,-0.057672742754221,0.985221564769745,-0.208221935259699,-0.250036602891388,0.0906807533641751,0.0906807533641751
1504,-0.109043449163437,-0.111798286437988,-0.0572146624326706,0.986071646213532,-0.20950784330038,-0.23512029909582,0.0910821846354382,0.0910821846354382
1505,-0.109288476407528,-0.104455448687077,-0.0567227862775326,0.986877739429474,-0.210460006554616,-0.220346537516124,0.091461098029879,0.091461098029879
1506,-0.109487250447273,-0.097115769982338,-0.0562344267964363,0.987632989883423,-0.211330790676325,-0.205588547545961,0.0918732877974324,0.0918732877974324
1507,-0.109454832971096,-0.0897908583283424,-0.0556389577686787,0.988363087177277,-0.211765077883924,-0.190827905747527,0.09212712736461,0.09212712736461
1508,-0.109282314777374,-0.0826135203242302,-0.0549014918506146,0.989049196243286,-0.211944993116451,-0.176329500394087,0.0921003738424951,0.0921003738424951
1509,-0.108938992023468,-0.0753107666969299,-0.0542592741549015,0.989705264568329,-0.211780441748578,-0.161595198388551,0.0923250402046385,0.0923250402046385
1510,-0.108829662203789,-0.0682450607419014,-0.0535049885511398,0.990270674228668,-0.212106550942035,-0.147340543230159,0.0922434608648018,0.0922434608648018
1511,-0.106909662485123,-0.0393998511135578,-0.0506162382662296,0.992197573184967,-0.210544043335705,-0.0891255444865882,0.0925167676572293,0.0925167676572293
1512,-0.106401570141315,-0.0319411903619766,-0.0499310530722141,0.992555022239685,-0.210144804921695,-0.0741000471417999,0.0927082245105164,0.0927082245105164
1513,-0.10579776018858,-0.0246053412556648,-0.0493410751223564,0.992857933044434,-0.209552543456399,-0.0593343756362064,0.0930688175045567,0.0930688175045567
1514,-0.104559831321239,-0.00950128864496946,-0.0482623130083084,0.993301391601563,-0.208393657200927,-0.0289719397455197,0.094069238934186,0.094069238934186
1515,-0.104224778711796,-0.00187883630860597,-0.047838106751442,0.993400871753693,-0.208419253622993,-0.0137051349499229,0.0948040203742435,0.0948040203742435
1516,-0.10431569814682,0.00593843031674624,-0.0478746257722378,0.993373513221741,-0.209343578971602,0.00181000983696644,0.0965035954317555,0.0965035954317555
1517,-0.10409589111805,0.0138870049268007,-0.0478420853614807,0.993318915367126,-0.209695335879264,0.01762903104362,0.0981085755962904,0.0981085755962904
1518,-0.104410044848919,0.0215084571391344,-0.0465307384729385,0.993212342262268,-0.211082487875433,0.0330143762684894,0.097126692028695,0.097126692028695
1519,-0.105036087334156,0.0292306635528803,-0.0458356440067291,0.992981433868408,-0.213135515094441,0.0484411594716214,0.0974366507923848,0.0974366507923848
1520,-0.105767823755741,0.0372216179966927,-0.0453847460448742,0.992657005786896,-0.215466659628273,0.0643404914134489,0.0983382384002324,0.0983382384002324
1521,-0.106255620718002,0.0455955192446709,-0.0450395829975605,0.992271244525909,-0.217391466707247,0.0810033834966204,0.099562861635531,0.099562861635531
1522,-0.110072188079357,0.0797311589121819,-0.0444256663322449,0.989723980426788,-0.229481778020924,0.148589778764803,0.106869326890873,0.106869326890873
1523,-0.111206717789173,0.0883291885256767,-0.044162280857563,0.988878488540649,-0.233003993743861,0.165627617709529,0.108686150726872,0.108686150726872
1524,-0.112200081348419,0.0969367846846581,-0.0436886698007584,0.987980663776398,-0.236263053240201,0.182755200104468,0.110132610440583,0.110132610440583
1525,-0.112848125398159,0.105584874749184,-0.0435271598398685,0.987027108669281,-0.238941831140565,0.199935740785404,0.112221315070816,0.112221315070816
1526,-0.113848455250263,0.113897606730461,-0.042941477149725,0.986013233661652,-0.242257960404575,0.216519205815065,0.113503896447322,0.113503896447322
1527,-0.114687584340572,0.122229985892773,-0.0423259064555168,0.98494428396225,-0.245293179970109,0.23317823594009,0.114764660680432,0.114764660680432
1528,-0.115153327584267,0.130803167819977,-0.0420208796858788,0.983801066875458,-0.247736098529798,0.25029614936974,0.116698068281124,0.116698068281124
1529,-0.115452267229557,0.139427199959755,-0.0415498837828636,0.982600867748261,-0.249865496190035,0.267590554558294,0.118325483714002,0.118325483714002
1530,-0.115588285028934,0.147935375571251,-0.0410260669887066,0.981361985206604,-0.251679600065547,0.284702603783135,0.119820347187461,0.119820347187461
1531,-0.115916043519974,0.156282052397728,-0.040287870913744,0.980059385299683,-0.25385037626813,0.301540265626836,0.120938203455648,0.120938203455648
1532,-0.115963317453861,0.16479979455471,-0.0396263673901558,0.978684544563293,-0.255549438953112,0.318753997143021,0.12223086657047,0.12223086657047
1533,-0.115759395062923,0.173472806811333,-0.0389895401895046,0.977234244346619,-0.25682021165784,0.336325102996344,0.123586894577789,0.123586894577789
1534,-0.115288145840168,0.182208001613617,-0.0385668948292732,0.975715935230255,-0.257676774858246,0.354022717336062,0.125354999894007,0.125354999894007
1535,-0.114993795752525,0.190751597285271,-0.0378095507621765,0.974146246910095,-0.258795849015123,0.371425502157212,0.126472501970938,0.126472501970938
1536,-0.114952132105827,0.19884130358696,-0.0370480380952358,0.972561419010162,-0.260390503953615,0.387908578715482,0.127576157395674,0.127576157395674
1537,-0.114422425627708,0.207061424851418,-0.0363934226334095,0.970931828022003,-0.261071681055894,0.404714782021107,0.128787081952644,0.128787081952644
1538,-0.114018157124519,0.215285301208496,-0.0358179286122322,0.969210624694824,-0.262109131259477,0.421517712643333,0.130260793065327,0.130260793065327
1539,-0.1131956204772,0.231344774365425,-0.034091979265213,0.96566253900528,-0.263939318419658,0.454578674546819,0.131962197962029,0.131962197962029
1540,-0.113212518393993,0.246747449040413,-0.0342796966433525,0.961833417415619,-0.268623293452828,0.48577981845609,0.138187866994478,0.138187866994478
1541,-0.113667398691177,0.254590392112732,-0.0344034470617771,0.959729075431824,-0.272162862345073,0.501628999076469,0.141799039360756,0.141799039360756
1542,-0.113853432238102,0.262234389781952,-0.0334291532635689,0.957681119441986,-0.274528450705346,0.517445579243264,0.14286676339005,0.14286676339005
1543,-0.114052526652813,0.270040482282639,-0.0324348323047161,0.95551985502243,-0.277031883241501,0.533627114571839,0.14403581244434,0.14403581244434
1544,-0.11485243588686,0.27769210934639,-0.0318440943956375,0.953248143196106,-0.281162568817109,0.549316259293158,0.146496637415437,0.146496637415437
1545,-0.116525918245316,0.285550475120544,-0.0321200899779797,0.950710833072662,-0.288030724642318,0.565059576802176,0.151692167195352,0.151692167195352
1546,-0.117935553193092,0.293150305747986,-0.0318077877163887,0.948231279850006,-0.293996037330077,0.580504587830237,0.155456900706969,0.155456900706969
1547,-0.120056763291359,0.309372216463089,-0.0313140414655209,0.942812085151672,-0.30531942525548,0.613632210463572,0.163815343709827,0.163815343709827
1548,-0.121459186077118,0.316585391759872,-0.030454233288765,0.940262794494629,-0.311205465733602,0.628520830159898,0.166643200310857,0.166643200310857
1549,-0.12342407554388,0.324218392372131,-0.0300551429390907,0.937414288520813,-0.319127059820462,0.644044836932641,0.171383532024104,0.171383532024104
1550,-0.125488594174385,0.331629037857056,-0.0294809751212597,0.934561789035797,-0.327259794219881,0.659164447234967,0.175901471736648,0.175901471736648
1551,-0.1278485506773,0.338964462280273,-0.0293133314698935,0.931610822677612,-0.336616836317102,0.673941377203942,0.181823348109889,0.181823348109889
1552,-0.129833906888962,0.346334546804428,-0.0288577228784561,0.928634881973267,-0.345098075050576,0.688971056446667,0.187030203774004,0.187030203774004
1553,-0.131966531276703,0.353558212518692,-0.0283068940043449,0.925624191761017,-0.354021775283492,0.70371279718781,0.192303442676438,0.192303442676438
1554,-0.133810102939606,0.36066922545433,-0.0277705062180758,0.922627508640289,-0.362422072903912,0.718285387107346,0.197535436621097,0.197535436621097
1555,-0.135299757122993,0.375190138816833,-0.0268163681030273,0.916628181934357,-0.374703178106586,0.748531048253737,0.207141771060567,0.207141771060567
1556,-0.136508628726006,0.381917178630829,-0.0265537146478891,0.913673639297485,-0.382210823974034,0.762381552921548,0.212879492044468,0.212879492044468
1557,-0.137667834758759,0.388245642185211,-0.0268059000372887,0.910820662975311,-0.39005505025429,0.775206687834506,0.219788184916211,0.219788184916211
1558,-0.139030709862709,0.400570780038834,-0.0268795732408762,0.905257403850555,-0.403284986089587,0.800587353601886,0.231935338982779,0.231935338982779
1559,-0.13915890455246,0.406699746847153,-0.0271245595067739,0.902493417263031,-0.408966134080895,0.813270708239367,0.238231877350249,0.238231877350249
1560,-0.138943389058113,0.412648648023605,-0.0270159244537354,0.899825513362885,-0.41339957023989,0.825838073201366,0.243251753400689,0.243251753400689
1561,-0.138366624712944,0.418660998344421,-0.0274492185562849,0.897119998931885,-0.41770793031751,0.838411802024172,0.249510045809569,0.249510045809569
1562,-0.138382226228714,0.424321115016937,-0.0279244836419821,0.894439578056335,-0.423579713837025,0.850076217423588,0.256452321289795,0.256452321289795
1563,-0.137228175997734,0.435790359973908,-0.0275274664163589,0.88909924030304,-0.431218869123427,0.874724135004628,0.265995986225093,0.265995986225093
1564,-0.135870695114136,0.441525846719742,-0.0275035537779331,0.886474788188934,-0.433314370668818,0.887236298481984,0.27047173076505,0.27047173076505
1565,-0.136463701725006,0.447261095046997,-0.0270144660025835,0.883518874645233,-0.440592247760714,0.899400453022867,0.276472771849654,0.276472771849654
1566,-0.13565494120121,0.453119516372681,-0.0266113840043545,0.880665838718414,-0.44430910667125,0.912235494821896,0.281162042501455,0.281162042501455
1567,-0.136619195342064,0.459068417549133,-0.0257185567170382,0.877456545829773,-0.452912702051978,0.92496190967169,0.287338298063719,0.287338298063719
1568,-0.136684864759445,0.465087592601776,-0.0248849801719189,0.874294817447662,-0.459325121628824,0.938114491327015,0.292768788382578,0.292768788382578
1569,-0.136771887540817,0.471030354499817,-0.0238353982567787,0.871123313903809,-0.465682119258025,0.951231002885895,0.297786192599861,0.297786192599861
1570,-0.136622741818428,0.47706863284111,-0.0226686280220747,0.867885887622833,-0.471553520142031,0.964717703089089,0.302503042391444,0.302503042391444
1571,-0.135875910520554,0.482954561710358,-0.0209102761000395,0.864786386489868,-0.474720781479571,0.978431334997793,0.304527843262976,0.304527843262976
1572,-0.135909304022789,0.488986372947693,-0.0193394497036934,0.861421585083008,-0.481053844343872,0.992124651449536,0.308836845815348,0.308836845815348
1573,-0.134903609752655,0.495356529951096,-0.018037274479866,0.857961416244507,-0.485285100940076,1.00680235248952,0.313001673064544,0.313001673064544
1574,-0.133450552821159,0.502101421356201,-0.0162781495600939,0.854295134544373,-0.4881533116813,1.02274396537337,0.315811028449929,0.315811028449929
1575,-0.134478777647018,0.507943034172058,-0.0150633817538619,0.850695312023163,-0.499069317236111,1.03557943901646,0.323733019853597,0.323733019853597
1576,-0.134903237223625,0.513576686382294,-0.0139614595100284,0.847257494926453,-0.508270549798562,1.04814037544351,0.330989787615546,0.330989787615546
1577,-0.136277332901955,0.519082367420197,-0.0124427415430546,0.843698561191559,-0.520223706507286,1.06030936170113,0.338983382521044,0.338983382521044
1578,-0.135630622506142,0.525015950202942,-0.0116553269326687,0.840134978294373,-0.527793321184281,1.07377528043858,0.346661475114343,0.346661475114343
1579,-0.135489568114281,0.530994951725006,-0.0110701071098447,0.836399674415588,-0.538168210623174,1.08702740980598,0.356687620690177,0.356687620690177
1580,-0.133662477135658,0.537067711353302,-0.0100002940744162,0.832822144031525,-0.542210520753194,1.10150792615787,0.362155300792444,0.362155300792444
1581,-0.13324798643589,0.543071389198303,-0.009281518869102,0.828994750976563,-0.552543233337701,1.11505085454288,0.372332109221349,0.372332109221349
1582,-0.131251811981201,0.549224197864533,-0.00863062310963869,0.825258374214172,-0.55801618039235,1.12959203123558,0.38006205209361,0.38006205209361
1583,-0.130488678812981,0.555236995220184,-0.00808647554367781,0.821352124214172,-0.568780560413183,1.14323504338245,0.391412974202362,0.391412974202362
1584,-0.127510488033295,0.567420542240143,-0.00692069670185447,0.813466131687164,-0.587156478906222,1.17164159433613,0.412942847017408,0.412942847017408
1585,-0.126053586602211,0.573539733886719,-0.00631957640871406,0.809396624565125,-0.59779869317125,1.18593068823328,0.425070321763553,0.425070321763553
1586,-0.123405188322067,0.579747557640076,-0.0056750844232738,0.805376827716827,-0.604436921023806,1.20107954216275,0.434852411893224,0.434852411893224
1587,-0.122806824743748,0.585836172103882,-0.005067378282547,0.801054894924164,-0.620805237104541,1.21488433554977,0.451422343779742,0.451422343779742
1588,-0.121941015124321,0.592056810855866,-0.00341527629643679,0.796610057353973,-0.634945499567226,1.22986531568054,0.464653871932838,0.464653871932838
1589,-0.119040757417679,0.598504483699799,-0.00315700052306056,0.792219519615173,-0.645901931672641,1.24545660502616,0.479633621256045,0.479633621256045
1590,-0.116335652768612,0.605229735374451,-0.00276758777908981,0.78749942779541,-0.660156804033495,1.26164518574597,0.497429764770085,0.497429764770085
1591,-0.114172883331776,0.617358982563019,-7.74E-05,0.778352439403534,-0.698744384519875,1.29069696352479,0.535612801691935,0.535612801691935
1592,-0.112107619643211,0.629701733589172,0.00244517135433853,0.768701195716858,-0.74969587834574,1.31975107805946,0.586227131748266,0.586227131748266
1593,-0.111672416329384,0.63578474521637,0.00402321387082338,0.763734936714172,-0.78192361795373,1.3337694654954,0.616962521764347,0.616962521764347
1594,-0.111150942742825,0.64184844493866,0.00542282359674573,0.758713901042938,-0.818447578153902,1.3474604503209,0.652363320132294,0.652363320132294
1595,-0.111571505665779,0.680701375007629,0.0144178373739123,0.723871350288391,-1.24211306720157,1.42030489489881,1.06319308680804,1.06319308680804
1596,-0.111615903675556,0.685970962047577,0.0153347691521049,0.718853652477264,-1.3318117513122,1.42678774377154,1.15156607204625,1.15156607204625
1597,-0.111666649580002,0.691161811351776,0.0161759778857231,0.713837742805481,-1.42838863262926,1.43188505960054,1.24690594207791,1.24690594207791
1598,-0.112395614385605,0.696151077747345,0.0168589800596237,0.708841860294342,-1.53047105937257,1.43439458218193,1.34699427733018,1.34699427733018
1599,-0.113646395504475,0.700917065143585,0.0177864488214254,0.703905880451202,-1.63291419114548,1.43505983902933,1.4463406984234,1.4463406984234
1600,-0.115078844130039,0.710632383823395,0.0191599894315004,0.69382381439209,-1.83956348572989,1.4329704994236,1.64898114768034,1.64898114768034
1601,-0.116263575851917,0.715293645858765,0.0211332868784666,0.688760578632355,-1.94034335694709,1.43101311442226,1.74525004706188,1.74525004706188
1602,-0.117147125303745,0.719963371753693,0.0223819129168987,0.683687388896942,-2.0354653617924,1.42717105518927,1.83730756525583,1.83730756525583
1603,-0.120402865111828,0.73364645242691,0.0284083485603333,0.668175935745239,-2.29507672348962,1.410942880337,2.08355780380687,2.08355780380687
1604,-0.12104456871748,0.738261163234711,0.0292197745293379,0.66292154788971,-2.36472854505894,1.40262292682601,2.15106299119461,2.15106299119461
1605,-0.122575417160988,0.742528140544891,0.0316708572208881,0.657741725444794,-2.43109757777062,1.39477169159104,2.21167287438714,2.21167287438714
1606,-0.121044889092445,0.752205431461334,0.0337330587208271,0.646836340427399,-2.55982077489427,1.3769678580305,2.33945410725044,2.33945410725044
1607,-0.121585994958878,0.783196449279785,0.045679833739996,0.608057200908661,-2.85227719781647,1.3000236062556,2.61297240329924,2.61297240329924
1608,-0.121779061853886,0.787394762039185,0.0476767048239708,0.60241711139679,-2.88189595670525,1.28804735186032,2.63923943762147,2.63923943762147
1609,-0.12068098038435,0.792055428028107,0.0484935939311981,0.596433281898499,-2.90932313923468,1.27483072257316,2.66683674506049,2.66683674506049
1610,-0.120756670832634,0.796391189098358,0.0501969270408154,0.590473890304565,-2.93411869706049,1.26173466999084,2.68882367201199,2.68882367201199
1611,-0.11992921680212,0.800928592681885,0.0509833730757237,0.584406614303589,-2.95607220616871,1.2480398095,2.71056732152987,2.71056732152987
1612,-0.119613938033581,0.805323779582977,0.0521761663258076,0.578293740749359,-2.97637849164424,1.23427636427149,2.72932260919979,2.72932260919979
1613,-0.118989512324333,0.809794068336487,0.0528966188430786,0.57208126783371,-2.99415592937879,1.22007274360813,2.74665487467713,2.74665487467713
1614,-0.11829598993063,0.814239740371704,0.0534347333014011,0.565830647945404,-3.00998816837302,1.20569036481358,2.76238849656442,2.76238849656442
1615,-0.117650762200356,0.818670153617859,0.0539607852697372,0.559487044811249,-3.02451830720351,1.19107430077239,2.77674872711485,2.77674872711485
1616,-0.117032438516617,0.823094367980957,0.0542808063328266,0.553057610988617,-3.03711330447741,1.17617544790112,2.78941328900059,2.78941328900059
1617,-0.11653021723032,0.827506065368652,0.0544815175235271,0.546521902084351,-3.04807773000853,1.16098963280241,2.80043088947564,2.80043088947564
1618,-0.115933105349541,0.831979691982269,0.0547310076653957,0.539790451526642,-3.05889285148194,1.14541089260932,2.81134164927212,2.81134164927212
